Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
06-06-2019,55.48,55.64,26.37,73.13,73.47,56.06,58.02,87.42,112.16
07-06-2019,55.91,55.88,26.32,73.73,74.85,56.60,57.60,88.48,113.78
10-06-2019,55.99,56.05,26.54,73.82,75.57,56.63,57.22,88.75,114.77
11-06-2019,55.97,56.14,26.54,73.18,75.61,56.82,56.86,88.55,115.19
12-06-2019,56.15,55.34,26.30,73.32,75.19,56.88,57.62,89.00,115.12
13-06-2019,56.48,56.04,26.38,73.72,75.40,57.01,57.71,88.92,116.18
14-06-2019,56.23,55.63,26.43,73.43,74.73,57.05,58.31,88.73,116.46
17-06-2019,55.72,56.11,26.20,73.18,74.86,56.88,58.09,89.13,116.48
18-06-2019,56.14,56.89,26.54,74.58,76.14,56.50,57.92,89.88,117.38
19-06-2019,55.87,56.78,26.47,74.54,76.44,56.81,58.37,90.72,117.62
20-06-2019,56.55,58.03,26.61,75.77,77.52,57.29,58.70,91.08,118.37
21-06-2019,56.39,58.50,26.54,75.38,77.20,57.10,58.97,91.51,117.93
24-06-2019,56.61,57.96,26.46,75.23,77.35,57.26,58.98,91.04,117.27
25-06-2019,56.62,57.49,26.35,74.64,75.92,57.21,58.61,90.67,116.13
26-06-2019,56.51,58.39,26.31,74.81,76.75,56.42,57.46,89.53,116.51
27-06-2019,56.70,57.91,26.55,74.88,76.94,56.47,57.43,90.10,117.23
28-06-2019,57.20,58.62,26.92,75.63,76.99,56.49,57.71,90.40,117.57
01-07-2019,57.62,58.70,27.24,75.83,78.18,56.81,57.55,90.96,118.60
02-07-2019,57.57,57.66,27.20,75.71,78.40,57.33,58.27,91.40,118.90
03-07-2019,57.84,58.00,27.38,76.10,78.96,58.04,58.73,92.17,119.86
05-07-2019,57.57,58.07,27.48,75.79,78.82,57.78,58.67,91.55,120.04
08-07-2019,56.94,58.12,27.32,75.17,78.24,57.87,58.75,90.86,120.19
09-07-2019,56.37,58.17,27.40,75.02,78.48,57.52,58.78,90.95,120.36
10-07-2019,56.26,58.99,27.28,74.80,79.11,57.93,58.97,91.27,120.69
11-07-2019,56.51,59.08,27.44,75.33,79.39,58.04,58.98,91.30,121.02
12-07-2019,57.06,59.30,27.61,76.64,80.00,58.22,58.60,90.25,122.37
15-07-2019,57.13,58.74,27.47,76.35,80.25,58.34,58.83,90.46,122.78
16-07-2019,57.24,58.13,27.39,76.83,79.51,58.34,58.49,90.01,122.61
17-07-2019,56.74,57.46,27.16,75.16,79.29,58.28,58.74,90.03,121.50
18-07-2019,56.96,57.47,27.38,75.35,79.91,58.71,59.22,90.52,121.31
19-07-2019,57.13,57.78,27.25,75.73,79.50,58.29,58.36,89.58,120.47
22-07-2019,56.98,58.03,27.30,75.81,80.46,57.99,58.25,89.42,120.56
23-07-2019,58.12,58.18,27.61,76.76,80.91,58.39,57.89,89.98,121.37
24-07-2019,58.09,58.43,27.86,77.05,81.59,58.02,57.93,90.02,121.98
25-07-2019,57.68,57.76,27.70,76.93,80.98,58.05,57.77,89.57,121.35
26-07-2019,57.73,57.44,27.98,76.78,81.41,58.70,58.00,89.89,121.84
29-07-2019,57.53,57.22,27.76,76.65,81.37,58.85,58.28,90.25,121.27
30-07-2019,57.91,57.90,27.71,76.96,80.82,59.00,57.85,89.89,120.45
31-07-2019,57.03,57.61,27.59,76.10,79.62,57.83,57.55,88.95,119.06
01-08-2019,56.72,56.34,26.94,74.63,79.22,57.59,58.16,89.14,117.45
02-08-2019,56.04,55.60,26.91,74.15,77.88,57.62,58.17,88.91,116.51
05-08-2019,55.01,53.92,26.03,72.09,74.67,56.10,57.30,86.82,113.39
06-08-2019,55.07,53.87,26.44,73.18,75.91,56.63,58.04,87.94,115.08
07-08-2019,55.81,53.45,26.11,73.09,76.41,57.30,58.19,87.94,115.48
08-08-2019,56.87,55.00,26.57,74.37,78.26,58.04,58.83,89.17,117.76
09-08-2019,56.45,54.35,26.49,73.75,77.35,57.69,58.84,89.28,116.68
12-08-2019,55.54,53.75,25.98,72.72,76.35,57.31,58.73,88.38,114.98
13-08-2019,56.16,54.27,26.31,73.59,78.27,57.99,58.78,89.54,116.88
14-08-2019,54.38,52.05,25.36,71.35,75.88,57.06,58.28,87.04,113.20
15-08-2019,54.39,51.78,25.45,71.27,75.74,57.91,59.06,87.35,113.03
16-08-2019,55.36,52.50,25.91,72.65,77.14,58.58,59.31,88.40,114.32
19-08-2019,55.76,53.66,26.18,73.37,78.36,59.17,59.71,89.27,115.75
20-08-2019,55.14,53.15,25.82,72.89,77.96,58.50,59.63,88.51,115.77
21-08-2019,55.41,53.53,25.93,73.37,78.87,58.68,60.01,89.15,117.98
22-08-2019,55.05,53.28,26.09,73.47,78.66,58.95,60.06,88.74,118.02
23-08-2019,53.72,51.49,25.45,71.50,76.07,58.00,59.45,86.69,114.90
26-08-2019,53.89,51.73,25.71,72.02,77.15,58.72,60.14,87.59,116.02
27-08-2019,53.92,51.38,25.52,71.66,77.00,58.56,60.22,87.06,115.45
28-08-2019,54.36,52.14,25.77,72.48,77.08,59.10,60.08,87.70,116.90
29-08-2019,55.06,52.89,26.16,73.78,78.43,59.14,60.48,88.38,118.64
30-08-2019,55.40,52.89,26.25,74.07,78.39,59.05,60.49,88.45,117.96
03-09-2019,55.01,52.66,25.97,73.07,77.81,59.40,61.57,87.98,117.48
04-09-2019,55.61,53.42,26.25,74.01,78.77,59.95,61.65,87.99,118.60
05-09-2019,55.72,54.09,26.76,75.34,80.43,59.57,60.97,88.85,120.87
06-09-2019,55.97,54.34,26.77,75.48,80.34,59.78,60.77,89.13,121.17
09-09-2019,55.68,55.41,27.18,75.70,79.76,59.65,60.43,88.31,121.64
10-09-2019,56.21,56.11,27.28,76.42,79.37,59.27,60.49,88.55,121.19
11-09-2019,56.76,56.13,27.44,77.15,80.15,59.50,61.09,89.44,121.40
12-09-2019,57.19,55.80,27.58,77.21,80.59,59.72,61.18,89.39,121.98
13-09-2019,57.83,56.22,27.80,77.63,80.02,59.37,60.84,89.36,121.72
16-09-2019,56.99,58.13,27.68,77.51,79.82,58.83,60.84,89.15,120.19
17-09-2019,57.32,57.25,27.72,77.49,80.09,59.15,61.44,89.30,120.92
18-09-2019,57.36,57.12,27.84,77.37,80.13,59.20,61.71,89.31,120.86
19-09-2019,57.43,56.79,27.70,76.99,80.29,59.21,61.96,89.70,120.52
20-09-2019,57.33,56.86,27.53,76.47,79.37,59.07,62.19,90.24,119.13
23-09-2019,57.20,56.94,27.59,76.35,79.62,59.28,62.28,89.84,119.56
24-09-2019,56.68,56.01,27.34,75.90,78.85,59.50,62.96,88.91,118.28
25-09-2019,56.99,56.12,27.53,76.41,79.77,59.54,62.92,88.48,119.37
26-09-2019,56.88,55.38,27.43,76.49,79.85,59.87,63.23,87.97,118.83
27-09-2019,56.72,55.38,27.50,76.19,78.80,59.83,63.03,87.58,118.42
30-09-2019,57.15,54.96,27.47,76.33,79.62,60.10,63.06,88.37,119.43
01-10-2019,55.85,53.71,26.89,74.51,78.93,59.91,62.88,87.52,118.43
02-10-2019,54.81,52.35,26.33,73.05,77.39,58.76,62.06,86.22,116.31
03-10-2019,55.04,53.00,26.43,73.57,78.36,59.17,62.23,87.02,116.88
04-10-2019,55.32,53.28,26.91,74.35,79.66,60.08,63.14,88.37,117.98
07-10-2019,55.14,52.79,26.78,73.95,79.30,59.60,62.87,88.01,117.49
08-10-2019,54.18,51.86,26.25,72.80,77.87,59.03,62.27,86.40,116.23
09-10-2019,54.77,52.39,26.51,73.42,79.01,59.48,62.58,87.00,117.24
10-10-2019,55.29,53.08,26.79,74.09,79.54,59.62,62.51,87.46,117.99
11-10-2019,56.34,53.80,27.12,75.51,80.65,59.52,62.27,88.19,119.32
14-10-2019,55.93,53.75,27.16,75.35,80.62,59.27,61.87,88.16,119.27
15-10-2019,56.31,53.95,27.52,75.94,81.49,59.02,61.68,89.73,120.33
16-10-2019,56.47,53.22,27.46,75.92,80.95,59.07,61.83,89.64,120.82
17-10-2019,56.58,53.24,27.50,76.27,80.77,59.34,61.97,90.29,121.15
18-10-2019,56.50,52.96,27.55,75.61,79.99,59.43,62.18,89.99,120.90
21-10-2019,56.33,53.92,27.94,76.08,80.86,59.64,62.41,89.87,121.34
22-10-2019,56.10,54.66,27.87,76.70,79.76,59.66,62.69,90.07,120.55
23-10-2019,56.47,55.06,27.97,76.69,79.85,59.95,62.92,90.64,120.00
24-10-2019,56.63,54.84,27.95,76.78,81.02,60.13,63.17,90.10,119.94
25-10-2019,57.23,55.28,28.09,77.27,81.99,59.78,62.48,90.27,119.80
28-10-2019,57.40,54.96,28.24,77.47,83.03,59.67,61.66,91.21,120.18
29-10-2019,57.78,55.19,28.31,77.74,82.28,59.68,61.71,92.51,119.50
30-10-2019,57.82,54.05,28.28,78.02,82.79,59.95,62.27,93.01,120.19
31-10-2019,57.15,53.80,28.14,77.16,82.73,59.83,62.58,92.90,119.60
01-11-2019,57.97,55.11,28.54,78.84,83.73,59.82,62.46,93.04,120.35
04-11-2019,58.42,56.87,28.79,79.78,84.16,59.25,61.65,92.73,120.44
05-11-2019,58.56,57.05,28.93,79.95,84.05,59.40,61.02,91.91,120.65
06-11-2019,58.50,55.75,29.05,79.98,84.04,59.70,61.21,92.38,120.76
07-11-2019,58.89,56.60,29.25,80.24,84.68,59.49,60.66,92.59,120.04
08-11-2019,59.12,56.36,29.26,80.35,85.15,59.47,60.17,93.29,120.08
11-11-2019,59.04,56.04,29.17,80.42,85.21,59.38,59.76,92.90,119.83
12-11-2019,59.31,55.76,29.20,80.39,85.47,59.56,59.94,93.47,119.73
13-11-2019,59.02,55.50,29.03,80.09,85.67,60.03,60.83,93.55,119.38
14-11-2019,59.35,55.36,29.07,80.33,85.58,59.99,61.06,93.55,119.87
15-11-2019,59.29,55.81,29.17,80.90,86.26,60.03,61.25,95.57,120.11
18-11-2019,59.17,55.09,29.22,80.63,86.52,60.35,61.35,95.24,120.51
19-11-2019,59.00,54.30,29.27,80.53,86.71,60.24,61.20,95.87,119.22
20-11-2019,58.30,54.85,29.13,79.93,86.16,60.38,61.58,95.77,118.92
21-11-2019,58.22,55.72,29.11,79.85,85.76,60.04,61.36,96.00,118.32
22-11-2019,58.29,55.52,29.31,80.27,85.64,59.96,61.38,96.37,119.08
25-11-2019,58.66,55.62,29.52,80.86,86.86,60.09,61.17,97.45,120.10
26-11-2019,58.98,55.05,29.48,81.08,86.90,60.59,61.40,97.38,120.97
27-11-2019,59.21,55.23,29.60,81.01,87.42,60.67,61.50,97.89,121.97
29-11-2019,58.97,54.69,29.55,80.63,87.14,60.66,61.44,97.55,121.17
02-12-2019,58.45,54.69,29.37,79.31,85.95,60.82,60.97,97.13,120.23
03-12-2019,58.04,53.86,28.97,78.45,85.20,60.71,61.23,96.90,118.97
04-12-2019,58.05,54.69,29.24,78.72,85.51,61.11,61.67,97.81,119.63
05-12-2019,58.44,54.43,29.38,78.77,85.84,61.10,61.76,97.81,119.52
06-12-2019,59.02,55.49,29.76,79.72,86.77,61.32,61.61,98.44,120.49
09-12-2019,58.94,55.38,29.69,79.45,86.35,61.41,61.36,97.79,120.62
10-12-2019,58.58,55.50,29.68,79.33,86.40,61.18,61.34,97.93,120.41
11-12-2019,59.01,55.41,29.63,79.83,86.97,61.26,61.54,98.07,120.71
12-12-2019,59.86,56.51,30.21,80.53,87.92,61.21,61.25,98.97,121.79
13-12-2019,59.37,56.02,30.09,80.33,88.50,61.43,61.77,98.89,121.90
16-12-2019,59.65,56.81,30.21,80.29,89.26,61.64,62.54,99.97,122.40
17-12-2019,59.75,56.79,30.34,80.21,89.09,61.56,62.71,99.86,122.99
18-12-2019,59.63,57.01,30.20,79.86,89.08,61.43,62.98,100.02,123.07
19-12-2019,59.83,56.99,30.20,80.09,89.69,61.81,62.96,100.38,123.47
20-12-2019,60.10,57.50,30.23,80.55,90.20,62.26,63.43,101.16,123.66
23-12-2019,60.32,58.12,30.18,81.08,90.50,62.02,62.82,101.49,123.44
24-12-2019,60.37,58.09,30.21,80.79,90.53,62.05,62.90,101.39,123.65
26-12-2019,60.65,58.11,30.39,80.98,91.20,62.14,63.03,101.31,125.16
27-12-2019,60.45,57.83,30.34,80.92,91.20,62.39,63.19,101.35,125.17
30-12-2019,60.23,57.63,30.24,80.52,90.71,62.09,63.18,100.73,124.36
31-12-2019,60.70,58.00,30.32,80.49,90.96,62.12,63.48,100.96,124.52
02-01-2020,59.97,58.50,30.62,82.00,92.65,61.62,62.64,101.23,126.00
03-01-2020,58.98,58.31,30.29,81.87,91.62,61.52,62.70,100.34,124.92
06-01-2020,58.73,58.77,30.29,81.86,91.89,61.66,62.86,100.94,125.28
07-01-2020,58.60,58.66,30.09,81.76,91.79,61.18,62.73,100.72,125.09
08-01-2020,58.89,57.66,30.26,81.98,92.77,61.43,62.74,101.39,125.40
09-01-2020,59.09,58.08,30.49,82.34,93.80,61.86,63.06,101.84,126.10
10-01-2020,58.84,57.73,30.26,81.76,93.62,61.81,63.22,101.88,125.46
13-01-2020,59.63,57.77,30.47,82.47,94.86,62.23,63.63,101.51,125.85
14-01-2020,59.38,57.78,30.40,82.45,94.33,62.24,63.79,102.12,125.81
15-01-2020,59.79,57.39,30.24,82.57,94.42,62.65,64.70,103.01,125.52
16-01-2020,60.14,57.48,30.48,83.39,95.72,62.84,65.10,103.55,126.64
17-01-2020,60.41,57.06,30.58,83.38,96.36,62.98,65.57,103.56,127.08
21-01-2020,59.77,56.01,30.33,82.50,96.32,63.16,66.13,103.68,126.73
22-01-2020,59.54,55.54,30.42,82.03,96.67,63.23,66.34,103.79,126.62
23-01-2020,59.46,55.30,30.34,82.94,97.12,63.16,66.94,103.25,126.80
24-01-2020,59.04,54.85,29.93,82.54,96.68,62.75,67.14,101.54,125.08
27-01-2020,57.77,53.12,29.47,80.99,94.39,62.55,66.95,100.76,123.20
28-01-2020,58.38,53.39,29.82,81.51,96.17,62.64,67.21,101.26,124.40
29-01-2020,58.58,52.82,29.78,81.95,96.40,62.30,67.40,100.98,124.32
30-01-2020,58.23,53.26,30.14,82.03,97.24,63.03,68.02,100.24,124.15
31-01-2020,56.92,51.60,29.54,80.13,94.56,62.31,67.71,98.24,124.44
03-02-2020,58.14,50.93,29.72,80.11,95.84,62.35,67.95,99.15,125.30
04-02-2020,59.18,51.14,30.02,81.61,98.34,62.69,67.26,100.87,127.49
05-02-2020,60.26,53.04,30.61,82.96,98.94,63.18,67.54,102.82,128.26
06-02-2020,60.23,52.50,30.57,83.23,99.82,63.33,67.54,102.93,127.98
07-02-2020,59.36,52.12,30.49,82.65,98.91,63.41,67.36,102.10,127.39
10-02-2020,59.36,51.87,30.55,83.12,100.25,63.67,67.60,102.65,128.84
11-02-2020,59.66,52.45,30.66,83.42,99.92,63.43,67.84,103.27,129.84
12-02-2020,59.97,53.18,30.68,84.18,100.96,63.41,67.89,103.40,131.16
13-02-2020,59.78,52.98,30.68,83.70,100.72,63.77,68.64,102.91,130.93
14-02-2020,59.79,52.67,30.71,83.62,101.15,63.93,69.12,102.99,130.75
18-02-2020,59.66,52.28,30.45,83.17,100.81,63.68,69.68,102.64,130.73
19-02-2020,59.78,52.98,30.66,83.12,101.97,63.61,68.95,103.11,131.33
20-02-2020,59.87,52.91,30.62,82.98,100.94,63.66,69.17,102.44,131.40
21-02-2020,59.62,52.26,30.32,82.64,98.67,63.80,69.06,102.50,129.38
24-02-2020,57.93,49.79,29.34,80.21,94.55,62.30,68.26,99.27,124.93
25-02-2020,55.44,47.65,28.34,76.99,91.60,61.19,66.80,96.31,121.59
26-02-2020,55.26,46.24,28.16,76.40,91.94,60.84,66.15,96.24,120.63
27-02-2020,52.68,43.75,26.92,73.52,87.00,58.37,63.16,93.02,115.69
28-02-2020,52.16,44.25,26.25,72.76,87.90,57.22,61.07,91.78,115.11
02-03-2020,54.33,45.53,27.53,74.73,92.76,60.28,64.64,96.17,118.96
03-03-2020,53.87,44.10,26.49,72.88,89.19,59.46,63.86,93.64,116.06
04-03-2020,56.08,45.12,27.36,75.91,93.04,62.36,67.51,99.14,120.06
05-03-2020,54.29,43.50,26.06,72.20,90.07,61.19,66.45,96.81,115.55
06-03-2020,52.86,41.03,25.19,71.56,88.21,60.71,65.90,96.27,113.83
09-03-2020,47.91,32.77,22.44,64.97,81.48,58.05,62.28,91.25,106.64
10-03-2020,49.92,34.32,23.81,68.39,86.96,59.72,62.88,94.45,112.55
11-03-2020,47.51,32.52,22.49,64.35,82.83,56.81,59.73,90.79,106.39
12-03-2020,42.94,28.42,20.06,57.61,74.79,51.49,53.72,83.89,95.42
13-03-2020,45.95,31.08,22.75,62.23,83.55,55.80,56.65,89.96,101.47
16-03-2020,40.76,26.89,19.59,55.12,72.00,52.07,50.21,81.02,88.74
17-03-2020,43.43,27.04,20.67,57.43,76.89,56.45,56.55,86.08,91.94
18-03-2020,40.69,23.20,18.90,53.28,73.90,54.99,54.21,83.24,86.84
19-03-2020,41.66,24.72,19.31,53.52,74.13,53.07,51.13,81.65,89.88
20-03-2020,40.12,24.99,18.63,50.71,70.84,49.77,47.05,77.98,87.32
23-03-2020,38.16,23.23,17.51,48.53,70.01,48.28,44.40,74.48,87.22
24-03-2020,42.65,27.04,19.72,54.73,77.43,50.72,49.35,79.97,95.55
25-03-2020,43.70,28.23,20.26,57.66,77.25,50.54,50.69,81.05,97.19
26-03-2020,45.73,29.95,21.56,61.19,82.10,53.38,54.94,86.52,101.20
27-03-2020,44.02,27.97,20.86,59.52,78.42,53.11,55.20,84.64,97.88
30-03-2020,45.42,28.26,21.29,59.48,81.67,55.20,57.25,88.59,99.89
31-03-2020,44.78,28.66,20.67,58.75,80.23,54.06,54.98,88.20,97.80
01-04-2020,42.80,27.27,19.43,56.12,76.40,53.07,51.63,84.83,93.54
02-04-2020,43.42,29.75,19.91,56.88,78.14,54.50,53.28,87.22,93.82
03-04-2020,42.39,29.42,19.51,56.08,76.87,54.91,51.37,86.35,92.20
06-04-2020,45.58,30.99,20.90,59.90,83.51,56.88,55.34,90.95,99.98
07-04-2020,46.66,31.47,21.13,59.83,82.71,56.31,54.65,90.13,101.35
08-04-2020,49.02,33.79,22.05,61.97,84.97,57.14,57.61,93.89,104.56
09-04-2020,51.11,33.47,23.23,62.88,85.00,57.68,60.33,94.44,106.44
13-04-2020,50.03,33.37,22.39,61.15,85.19,57.25,58.41,93.55,106.35
14-04-2020,50.62,33.19,22.47,62.27,88.74,59.67,60.15,96.72,110.55
15-04-2020,48.34,31.64,21.50,60.54,86.84,58.73,58.09,96.23,108.12
16-04-2020,48.05,30.30,21.11,60.00,87.85,59.15,58.15,98.34,109.45
17-04-2020,50.00,33.52,22.28,62.86,89.10,60.05,60.08,100.32,112.68
20-04-2020,48.73,32.45,21.84,61.15,87.50,58.81,57.74,99.58,110.65
21-04-2020,47.53,31.91,21.16,59.69,83.89,57.55,56.80,96.44,107.77
22-04-2020,48.51,33.04,21.37,60.32,87.12,58.14,58.47,97.98,110.12
23-04-2020,48.79,34.08,21.27,60.81,86.51,57.64,57.46,98.47,110.11
24-04-2020,49.58,34.13,21.61,61.29,88.37,58.26,57.80,99.87,112.04
27-04-2020,50.86,34.87,22.36,62.84,89.17,58.44,58.46,101.15,114.09
28-04-2020,51.86,35.67,22.58,64.01,87.96,58.73,58.64,99.11,114.51
29-04-2020,53.17,38.40,23.25,65.26,91.57,58.48,58.11,99.76,117.05
30-04-2020,51.58,37.48,22.62,63.86,91.17,57.82,56.77,99.27,116.33
01-05-2020,50.54,35.34,21.91,62.03,88.64,57.18,55.40,97.36,111.99
04-05-2020,50.69,36.61,21.70,61.20,89.81,57.15,55.79,97.35,112.53
05-05-2020,50.81,36.66,21.68,61.43,91.08,57.20,56.29,99.44,112.97
06-05-2020,49.95,35.69,21.18,60.59,91.79,56.57,54.37,98.44,113.00
07-05-2020,50.99,36.61,21.68,61.32,93.18,56.40,54.61,98.48,114.79
08-05-2020,52.20,38.29,22.14,62.81,94.50,57.69,55.70,99.01,117.03
11-05-2020,51.41,37.62,21.72,62.05,95.17,57.56,55.45,100.68,116.78
12-05-2020,50.62,36.91,21.15,60.29,93.11,57.11,54.98,99.15,114.14
13-05-2020,49.53,35.32,20.51,58.76,91.56,56.59,54.50,98.08,112.22
14-05-2020,50.13,35.65,20.98,59.41,92.77,56.46,55.12,99.20,113.93
15-05-2020,50.61,35.58,20.91,59.20,93.19,56.93,54.34,99.98,115.17
18-05-2020,52.93,38.45,22.00,63.10,95.49,57.87,56.60,100.80,119.49
19-05-2020,52.40,37.35,21.45,62.29,95.14,56.82,55.69,99.61,119.16
20-05-2020,53.27,38.80,21.93,63.45,97.20,57.43,55.96,99.74,120.68
21-05-2020,52.72,38.24,21.86,63.60,95.90,56.84,55.41,98.96,121.11
22-05-2020,52.62,37.98,21.80,63.52,96.22,57.03,56.02,99.20,120.97
26-05-2020,54.08,39.10,22.90,66.24,96.16,57.34,56.44,99.05,122.91
27-05-2020,54.62,39.55,23.90,68.44,96.66,58.25,57.02,100.04,124.97
28-05-2020,55.14,38.42,23.53,67.80,96.48,58.71,58.78,101.34,123.48
29-05-2020,55.17,38.27,23.25,67.40,97.63,58.76,59.21,102.54,123.84
01-06-2020,55.51,38.95,23.53,67.54,97.66,59.19,59.90,101.56,125.11
02-06-2020,56.54,40.03,23.72,68.40,98.56,59.34,60.26,102.20,126.15
03-06-2020,57.83,41.21,24.61,71.07,99.36,59.44,61.03,101.98,128.53
04-06-2020,58.02,41.19,25.12,71.82,98.55,59.11,59.91,101.15,127.94
05-06-2020,59.49,44.28,26.08,74.47,101.14,59.97,60.69,102.79,130.95
08-06-2020,59.56,46.28,26.56,75.95,101.64,60.62,62.32,103.50,132.97
09-06-2020,58.87,44.53,26.00,74.08,102.14,60.09,61.05,102.40,131.97
10-06-2020,58.20,42.34,25.11,72.28,103.81,59.94,60.71,102.23,130.68
11-06-2020,53.69,38.33,22.98,67.20,97.86,57.67,58.33,96.56,123.78
12-06-2020,54.74,39.32,23.66,68.52,99.12,57.69,58.22,97.18,125.05
15-06-2020,55.33,39.42,24.01,69.19,100.08,58.35,58.58,97.40,126.22
16-06-2020,56.49,40.57,24.37,70.55,102.24,59.26,58.89,99.79,128.89
17-06-2020,56.00,39.19,24.02,70.04,102.19,59.15,58.67,99.71,128.55
18-06-2020,56.04,39.69,24.00,69.76,102.72,59.47,58.65,99.39,128.09
19-06-2020,55.85,39.04,23.80,68.91,101.97,59.14,56.99,100.32,127.07
22-06-2020,56.09,39.25,23.72,69.04,103.88,58.97,57.60,99.94,128.38
23-06-2020,56.22,39.27,23.82,69.05,104.62,58.90,56.98,100.38,129.38
24-06-2020,54.57,37.09,23.00,66.65,102.28,57.91,56.45,97.74,126.55
25-06-2020,55.24,37.82,23.60,67.39,103.55,58.31,55.77,98.74,126.80
26-06-2020,54.48,36.49,22.58,66.14,101.54,57.11,55.21,97.47,123.74
29-06-2020,55.55,37.01,22.82,68.31,102.65,58.22,56.25,98.36,126.12
30-06-2020,56.34,37.82,23.16,68.74,104.46,58.68,56.44,100.05,127.72
01-07-2020,56.46,36.91,22.94,68.40,104.70,58.70,57.75,100.84,129.02
02-07-2020,57.52,37.34,22.98,68.99,105.27,58.99,57.92,101.59,129.54
06-07-2020,58.36,37.45,23.42,69.98,107.10,59.27,57.18,102.63,132.58
07-07-2020,58.36,36.26,22.94,68.64,106.03,59.83,56.96,101.73,130.43
08-07-2020,57.52,36.21,23.18,68.62,107.72,59.69,57.48,101.76,131.91
09-07-2020,57.01,34.45,22.68,67.16,108.11,59.20,56.74,100.92,131.76
10-07-2020,57.43,34.50,23.21,67.47,107.59,59.44,56.80,99.90,132.78
13-07-2020,57.43,34.32,23.31,67.75,105.36,59.35,56.86,100.46,131.10
14-07-2020,58.88,35.52,23.42,69.21,106.58,60.21,57.39,102.46,132.40
15-07-2020,59.87,36.29,23.89,70.98,107.15,60.26,57.16,103.79,134.29
16-07-2020,60.07,36.12,23.89,71.00,105.83,60.39,57.89,103.62,133.94
17-07-2020,60.57,35.62,23.69,71.43,106.35,60.72,59.20,105.04,133.31
20-07-2020,60.05,35.03,23.58,70.55,109.06,60.11,58.42,105.02,135.44
21-07-2020,60.57,37.14,24.05,71.49,107.97,60.63,58.69,104.95,135.65
22-07-2020,61.27,36.69,24.05,72.06,108.83,61.11,59.59,105.89,136.81
23-07-2020,61.09,36.62,24.07,71.84,106.01,61.33,59.66,105.41,134.76
24-07-2020,60.88,36.42,24.01,71.27,104.72,61.25,59.27,104.25,135.00
27-07-2020,61.76,36.45,23.81,71.56,106.38,61.56,58.55,105.04,135.84
28-07-2020,60.40,35.83,23.75,71.07,105.13,61.78,59.43,104.92,134.49
29-07-2020,60.90,36.58,24.20,72.15,106.65,61.87,59.71,106.02,135.86
30-07-2020,59.72,35.14,23.76,71.43,107.25,61.87,59.71,105.29,135.75
31-07-2020,59.78,34.98,23.77,71.16,109.93,61.81,59.81,104.68,136.46
03-08-2020,59.44,35.11,23.84,71.46,112.64,61.64,59.16,105.76,136.17
04-08-2020,60.28,35.96,23.74,71.63,112.93,62.41,59.81,105.30,137.26
05-08-2020,61.16,36.34,24.07,73.00,113.34,62.28,59.04,105.78,138.94
06-08-2020,60.91,36.05,24.06,73.28,114.94,62.27,59.38,105.22,139.61
07-08-2020,61.12,36.10,24.57,74.53,113.22,62.61,60.45,105.55,139.82
10-08-2020,61.71,37.21,24.75,76.37,112.91,62.94,60.44,105.20,141.50
11-08-2020,61.60,37.09,25.04,76.77,110.88,62.50,59.13,104.53,141.22
12-08-2020,61.97,37.45,24.97,77.02,113.39,63.31,59.98,106.29,143.09
13-08-2020,61.96,36.73,24.81,76.61,113.44,63.26,59.88,106.15,143.03
14-08-2020,62.03,37.08,24.91,76.91,113.36,63.25,59.36,105.94,143.02
17-08-2020,62.30,36.86,24.49,76.55,114.12,63.61,59.28,106.57,144.86
18-08-2020,62.05,36.40,24.33,76.14,114.55,63.86,59.02,106.54,145.76
19-08-2020,61.87,35.98,24.33,75.94,114.41,63.36,58.84,106.19,145.07
20-08-2020,61.65,35.20,24.10,75.53,115.93,63.23,58.32,105.85,144.85
21-08-2020,61.29,34.98,24.05,75.84,117.41,63.39,58.42,105.96,145.60
24-08-2020,62.37,35.94,24.62,77.21,118.42,63.93,58.93,105.47,147.81
25-08-2020,62.13,35.44,24.69,77.11,119.02,63.79,58.37,106.19,148.30
26-08-2020,62.78,34.69,24.57,77.15,121.44,63.87,57.72,106.06,149.76
27-08-2020,62.61,34.76,24.99,77.43,121.54,64.27,57.91,106.89,148.96
28-08-2020,63.35,35.38,25.09,78.16,122.60,64.84,58.08,107.13,149.93
31-08-2020,62.38,34.61,24.79,77.19,122.99,64.65,58.25,107.39,149.49
01-09-2020,64.14,34.38,24.86,77.97,125.34,64.72,57.58,106.43,151.06
02-09-2020,65.59,34.21,25.22,79.26,126.45,65.89,59.37,108.56,153.15
03-09-2020,63.78,33.96,24.83,77.04,119.25,64.76,58.70,105.60,148.29
04-09-2020,63.82,33.85,25.02,77.22,117.59,64.61,58.37,104.85,146.58
08-09-2020,62.62,32.62,24.37,75.77,112.27,63.25,58.05,103.12,144.65
09-09-2020,64.24,32.84,24.62,76.94,115.93,64.17,58.81,104.95,147.38
10-09-2020,63.63,31.64,24.28,75.96,113.31,63.38,57.80,103.34,145.27
11-09-2020,64.44,31.67,24.44,76.99,112.45,63.73,57.94,103.75,145.49
14-09-2020,65.37,31.91,24.78,78.03,114.81,64.15,58.73,105.24,147.03
15-09-2020,65.69,31.68,24.44,78.08,115.94,64.06,59.13,105.37,148.24
16-09-2020,65.74,32.95,24.72,78.88,114.15,63.77,59.05,105.20,147.41
